<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.BR-3.23,1,20230103,201900,89.7000000,89.7000000,89.6800000,89.6800000,7
SPFB.BR-3.23,1,20230103,202000,89.6700000,89.6700000,89.5100000,89.5100000,69
SPFB.BR-3.23,1,20230103,202100,89.5100000,89.5100000,89.5000000,89.5000000,5
SPFB.BR-3.23,1,20230103,202200,89.5000000,89.5000000,89.4300000,89.4300000,22
SPFB.BR-3.23,1,20230103,202500,89.5600000,89.5600000,89.5600000,89.5600000,2
SPFB.BR-3.23,1,20230103,202700,89.5900000,89.6100000,89.5900000,89.6100000,3
SPFB.BR-3.23,1,20230103,203100,89.6000000,89.6000000,89.6000000,89.6000000,3
SPFB.BR-3.23,1,20230103,203200,89.6100000,89.6100000,89.6100000,89.6100000,1
SPFB.BR-3.23,1,20230103,203300,89.6300000,89.6500000,89.6300000,89.6500000,5
SPFB.BR-3.23,1,20230103,203600,89.5200000,89.5200000,89.5200000,89.5200000,4
SPFB.BR-3.23,1,20230103,203900,89.5800000,89.5800000,89.5800000,89.5800000,1
SPFB.BR-3.23,1,20230103,204000,89.5000000,89.5400000,89.5000000,89.5400000,3
SPFB.BR-3.23,1,20230103,204400,89.6300000,89.6300000,89.6300000,89.6300000,1
SPFB.BR-3.23,1,20230103,204800,89.5400000,89.5400000,89.5400000,89.5400000,1
SPFB.BR-3.23,1,20230103,204900,89.5400000,89.5400000,89.5400000,89.5400000,1
SPFB.BR-3.23,1,20230103,205400,89.6100000,89.6100000,89.6100000,89.6100000,1
SPFB.BR-3.23,1,20230103,205800,89.6200000,89.6200000,89.6200000,89.6200000,1
SPFB.BR-3.23,1,20230103,210300,89.5500000,89.5500000,89.5500000,89.5500000,1
SPFB.BR-3.23,1,20230103,210600,89.5200000,89.5200000,89.5200000,89.5200000,5
SPFB.BR-3.23,1,20230103,210700,89.5100000,89.5100000,89.5000000,89.5000000,4
SPFB.BR-3.23,1,20230103,210900,89.5000000,89.5000000,89.5000000,89.5000000,2
SPFB.BR-3.23,1,20230103,211200,89.5700000,89.5700000,89.5700000,89.5700000,2
SPFB.BR-3.23,1,20230103,211800,89.5700000,89.5700000,89.5700000,89.5700000,4
SPFB.BR-3.23,1,20230103,211900,89.5800000,89.5800000,89.5800000,89.5800000,1
SPFB.BR-3.23,1,20230103,212500,89.5800000,89.5800000,89.5800000,89.5800000,1
SPFB.BR-3.23,1,20230103,212600,89.6000000,89.6000000,89.6000000,89.6000000,2
SPFB.BR-3.23,1,20230103,212700,89.6500000,89.6500000,89.6500000,89.6500000,1
SPFB.BR-3.23,1,20230103,213100,89.6100000,89.6300000,89.6100000,89.6300000,5
SPFB.BR-3.23,1,20230103,213700,89.6200000,89.6200000,89.6200000,89.6200000,1
SPFB.BR-3.23,1,20230103,213800,89.6200000,89.6300000,89.5300000,89.5300000,11
SPFB.BR-3.23,1,20230103,213900,89.5500000,89.5500000,89.5500000,89.5500000,5
SPFB.BR-3.23,1,20230103,214000,89.4800000,89.4800000,89.4800000,89.4800000,2
SPFB.BR-3.23,1,20230103,214400,89.4500000,89.4500000,89.3500000,89.3500000,42
SPFB.BR-3.23,1,20230103,214500,89.3900000,89.3900000,89.3900000,89.3900000,1
SPFB.BR-3.23,1,20230103,214700,89.3300000,89.3300000,89.3300000,89.3300000,1
SPFB.BR-3.23,1,20230103,214800,89.3300000,89.3300000,89.3300000,89.3300000,1
SPFB.BR-3.23,1,20230103,214900,89.3100000,89.3100000,89.3000000,89.3000000,5
SPFB.BR-3.23,1,20230103,215200,89.3200000,89.3200000,89.1800000,89.1800000,8
SPFB.BR-3.23,1,20230103,215400,89.2700000,89.2700000,89.2700000,89.2700000,2
SPFB.BR-3.23,1,20230103,215700,89.3000000,89.3000000,89.3000000,89.3000000,1
SPFB.BR-3.23,1,20230103,215800,89.3400000,89.3400000,89.3000000,89.3000000,14
SPFB.BR-3.23,1,20230103,215900,89.2700000,89.3300000,89.2700000,89.3300000,3
SPFB.BR-3.23,1,20230103,220100,89.1900000,89.1900000,89.1800000,89.1800000,8
SPFB.BR-3.23,1,20230103,220300,89.1500000,89.2400000,89.1500000,89.2400000,8
SPFB.BR-3.23,1,20230103,220400,89.2000000,89.2000000,89.2000000,89.2000000,1
SPFB.BR-3.23,1,20230103,220600,89.1300000,89.1300000,89.1200000,89.1200000,5
SPFB.BR-3.23,1,20230103,220800,89.1000000,89.1000000,89.0200000,89.0200000,8
SPFB.BR-3.23,1,20230103,220900,89.0100000,89.0100000,89.0100000,89.0100000,1
SPFB.BR-3.23,1,20230103,221000,89.0000000,89.1900000,89.0000000,89.0000000,19
SPFB.BR-3.23,1,20230103,221700,88.9800000,89.0000000,88.9800000,89.0000000,9
SPFB.BR-3.23,1,20230103,221900,89.0700000,89.0700000,89.0700000,89.0700000,1
SPFB.BR-3.23,1,20230103,222000,89.0600000,89.0600000,88.9100000,88.9100000,10
SPFB.BR-3.23,1,20230103,222100,88.9000000,88.9600000,88.9000000,88.9600000,3
SPFB.BR-3.23,1,20230103,222400,88.8900000,88.9000000,88.8900000,88.9000000,3
SPFB.BR-3.23,1,20230103,223000,88.9600000,88.9700000,88.9600000,88.9700000,6
SPFB.BR-3.23,1,20230103,223100,88.9000000,88.9000000,88.9000000,88.9000000,3
SPFB.BR-3.23,1,20230103,223500,88.9200000,88.9200000,88.8800000,88.8800000,6
SPFB.BR-3.23,1,20230103,223600,88.9200000,88.9200000,88.8300000,88.8900000,4
SPFB.BR-3.23,1,20230103,223900,88.9200000,88.9600000,88.9200000,88.9600000,12
SPFB.BR-3.23,1,20230103,224200,88.9700000,88.9800000,88.9700000,88.9700000,5
SPFB.BR-3.23,1,20230103,224500,88.9500000,88.9700000,88.9400000,88.9700000,5
SPFB.BR-3.23,1,20230103,224600,89.0100000,89.0800000,89.0100000,89.0800000,3
SPFB.BR-3.23,1,20230103,224700,89.0600000,89.0600000,89.0600000,89.0600000,1
SPFB.BR-3.23,1,20230103,225400,88.9200000,88.9400000,88.9200000,88.9400000,7
SPFB.BR-3.23,1,20230103,230000,88.8300000,88.8300000,88.8300000,88.8300000,1
SPFB.BR-3.23,1,20230103,230100,88.8300000,88.8300000,88.8300000,88.8300000,4
SPFB.BR-3.23,1,20230103,230300,88.8800000,88.8900000,88.8400000,88.8900000,4
SPFB.BR-3.23,1,20230103,230400,88.8600000,88.8600000,88.8400000,88.8400000,8
SPFB.BR-3.23,1,20230103,230500,88.8200000,88.8200000,88.8200000,88.8200000,1
SPFB.BR-3.23,1,20230103,230600,88.8600000,88.8600000,88.8600000,88.8600000,1
SPFB.BR-3.23,1,20230103,231000,88.9000000,88.9300000,88.9000000,88.9300000,7
SPFB.BR-3.23,1,20230103,231100,88.9200000,88.9200000,88.9200000,88.9200000,2
SPFB.BR-3.23,1,20230103,231400,88.9300000,88.9300000,88.9300000,88.9300000,2
SPFB.BR-3.23,1,20230103,231600,89.0000000,89.0000000,89.0000000,89.0000000,1
SPFB.BR-3.23,1,20230103,232300,88.9000000,88.9000000,88.9000000,88.9000000,1
SPFB.BR-3.23,1,20230103,232500,88.8700000,88.8700000,88.8700000,88.8700000,3
SPFB.BR-3.23,1,20230103,233800,88.9100000,88.9100000,88.9100000,88.9100000,5
SPFB.BR-3.23,1,20230103,234200,88.9900000,89.0000000,88.9900000,89.0000000,9
SPFB.BR-3.23,1,20230103,234400,88.9900000,89.0000000,88.9900000,89.0000000,6
SPFB.BR-3.23,1,20230103,234500,89.0700000,89.0700000,89.0700000,89.0700000,1
SPFB.BR-3.23,1,20230103,234600,89.0500000,89.0500000,89.0500000,89.0500000,2
SPFB.BR-3.23,1,20230103,234700,89.0500000,89.0500000,88.8700000,88.8700000,44
SPFB.BR-3.23,1,20230103,234800,88.8800000,88.8800000,88.8700000,88.8700000,8
SPFB.BR-3.23,1,20230104,090000,88.9000000,88.9000000,88.2900000,88.3900000,82
SPFB.BR-3.23,1,20230104,090100,88.4400000,88.4400000,88.4400000,88.4400000,1
SPFB.BR-3.23,1,20230104,090200,88.3200000,88.3300000,88.2900000,88.2900000,22
SPFB.BR-3.23,1,20230104,090300,88.1800000,88.1800000,88.0900000,88.0900000,34
SPFB.BR-3.23,1,20230104,090400,88.0300000,88.0400000,87.8700000,88.0400000,53
SPFB.BR-3.23,1,20230104,090600,88.0000000,88.0200000,87.9500000,87.9500000,8
SPFB.BR-3.23,1,20230104,090900,87.9400000,87.9400000,87.9400000,87.9400000,4
SPFB.BR-3.23,1,20230104,091000,87.9400000,87.9400000,87.9400000,87.9400000,1
SPFB.BR-3.23,1,20230104,091200,87.9300000,87.9300000,87.9300000,87.9300000,9
SPFB.BR-3.23,1,20230104,091300,87.9300000,87.9500000,87.9300000,87.9500000,5
SPFB.BR-3.23,1,20230104,091500,87.9700000,88.0000000,87.9500000,87.9500000,7
SPFB.BR-3.23,1,20230104,091800,88.0400000,88.0600000,88.0400000,88.0500000,3
SPFB.BR-3.23,1,20230104,091900,88.0000000,88.0000000,88.0000000,88.0000000,1
SPFB.BR-3.23,1,20230104,092000,87.9300000,87.9300000,87.9300000,87.9300000,1
SPFB.BR-3.23,1,20230104,092500,87.9300000,87.9300000,87.9300000,87.9300000,5
SPFB.BR-3.23,1,20230104,092600,87.9700000,87.9700000,87.9700000,87.9700000,2
SPFB.BR-3.23,1,20230104,092700,88.0100000,88.0100000,88.0100000,88.0100000,1
SPFB.BR-3.23,1,20230104,092800,88.0200000,88.0200000,88.0200000,88.0200000,1
SPFB.BR-3.23,1,20230104,092900,88.0200000,88.0400000,88.0200000,88.0400000,3
SPFB.BR-3.23,1,20230104,093000,88.0300000,88.1700000,87.9000000,88.0200000,76
SPFB.BR-3.23,1,20230104,093100,88.0000000,88.0000000,87.8400000,87.8400000,29
SPFB.BR-3.23,1,20230104,093400,87.9400000,87.9400000,87.9400000,87.9400000,1
SPFB.BR-3.23,1,20230104,093600,87.9500000,87.9500000,87.9500000,87.9500000,1
SPFB.BR-3.23,1,20230104,093700,87.9700000,87.9700000,87.9700000,87.9700000,1
SPFB.BR-3.23,1,20230104,093800,87.9900000,87.9900000,87.9900000,87.9900000,3
SPFB.BR-3.23,1,20230104,094000,87.9500000,87.9500000,87.9200000,87.9200000,7
SPFB.BR-3.23,1,20230104,094200,87.8800000,87.9200000,87.8800000,87.9200000,5
SPFB.BR-3.23,1,20230104,094300,87.9300000,87.9300000,87.9300000,87.9300000,1
SPFB.BR-3.23,1,20230104,094400,87.9400000,87.9400000,87.9400000,87.9400000,1
SPFB.BR-3.23,1,20230104,094500,87.9400000,87.9400000,87.9400000,87.9400000,1
SPFB.BR-3.23,1,20230104,095500,87.9500000,87.9500000,87.9500000,87.9500000,3
SPFB.BR-3.23,1,20230104,095900,87.9600000,87.9600000,87.9600000,87.9600000,2
SPFB.BR-3.23,1,20230104,100100,87.9700000,87.9700000,87.9700000,87.9700000,2
SPFB.BR-3.23,1,20230104,100200,87.9900000,87.9900000,87.9600000,87.9600000,7
SPFB.BR-3.23,1,20230104,100300,87.9400000,87.9400000,87.9400000,87.9400000,12
SPFB.BR-3.23,1,20230104,100400,87.9000000,87.9000000,87.9000000,87.9000000,1
SPFB.BR-3.23,1,20230104,100500,87.8900000,87.8900000,87.8900000,87.8900000,1
SPFB.BR-3.23,1,20230104,100600,87.7900000,87.8800000,87.7800000,87.8100000,28
SPFB.BR-3.23,1,20230104,100700,87.7800000,87.7900000,87.5900000,87.6700000,105
SPFB.BR-3.23,1,20230104,100800,87.7400000,87.7400000,87.7400000,87.7400000,5
SPFB.BR-3.23,1,20230104,100900,87.7400000,87.7400000,87.7400000,87.7400000,4
SPFB.BR-3.23,1,20230104,101000,87.8100000,87.8100000,87.8100000,87.8100000,1
SPFB.BR-3.23,1,20230104,101100,87.8900000,87.9500000,87.8800000,87.9500000,7
SPFB.BR-3.23,1,20230104,101200,87.9500000,87.9500000,87.9500000,87.9500000,6
SPFB.BR-3.23,1,20230104,101300,87.9200000,87.9200000,87.8900000,87.8900000,5
SPFB.BR-3.23,1,20230104,101400,87.8600000,87.8600000,87.8600000,87.8600000,1
SPFB.BR-3.23,1,20230104,101500,87.7800000,87.7800000,87.7800000,87.7800000,5
SPFB.BR-3.23,1,20230104,101600,87.7600000,87.9000000,87.7600000,87.9000000,4
SPFB.BR-3.23,1,20230104,101700,87.9000000,87.9000000,87.8700000,87.8700000,5
SPFB.BR-3.23,1,20230104,101800,87.9000000,87.9500000,87.8800000,87.9500000,11
SPFB.BR-3.23,1,20230104,101900,87.8900000,87.8900000,87.8800000,87.8800000,3
SPFB.BR-3.23,1,20230104,102000,87.8800000,87.8900000,87.8800000,87.8900000,5
SPFB.BR-3.23,1,20230104,102200,87.8500000,87.8500000,87.8500000,87.8500000,1
SPFB.BR-3.23,1,20230104,102500,87.8800000,87.8800000,87.8800000,87.8800000,7
SPFB.BR-3.23,1,20230104,102600,87.8800000,87.8800000,87.8000000,87.8400000,25
SPFB.BR-3.23,1,20230104,102700,87.8100000,87.8100000,87.7700000,87.7700000,13
SPFB.BR-3.23,1,20230104,102800,87.8000000,87.8000000,87.7400000,87.7400000,7
SPFB.BR-3.23,1,20230104,102900,87.7600000,87.7600000,87.7600000,87.7600000,1
SPFB.BR-3.23,1,20230104,103000,87.7600000,87.7700000,87.7600000,87.7700000,10
SPFB.BR-3.23,1,20230104,103100,87.7800000,87.8600000,87.7800000,87.8600000,7
SPFB.BR-3.23,1,20230104,103200,87.8600000,87.8600000,87.8600000,87.8600000,2
SPFB.BR-3.23,1,20230104,103300,87.8100000,87.8100000,87.8100000,87.8100000,4
SPFB.BR-3.23,1,20230104,103500,87.8000000,87.8000000,87.8000000,87.8000000,1
SPFB.BR-3.23,1,20230104,103600,87.8700000,87.8900000,87.8700000,87.8900000,5
SPFB.BR-3.23,1,20230104,103700,87.7700000,87.7700000,87.7500000,87.7500000,10
SPFB.BR-3.23,1,20230104,103800,87.7800000,87.7800000,87.7800000,87.7800000,1
SPFB.BR-3.23,1,20230104,103900,87.7600000,87.7900000,87.7600000,87.7900000,12
SPFB.BR-3.23,1,20230104,104000,87.7900000,87.7900000,87.7900000,87.7900000,5
SPFB.BR-3.23,1,20230104,104300,87.7800000,87.7800000,87.7800000,87.7800000,1
SPFB.BR-3.23,1,20230104,104400,87.8200000,87.8200000,87.8200000,87.8200000,1
SPFB.BR-3.23,1,20230104,104600,87.7800000,87.7800000,87.7800000,87.7800000,6
SPFB.BR-3.23,1,20230104,104700,87.8000000,87.8000000,87.8000000,87.8000000,5
SPFB.BR-3.23,1,20230104,104800,87.8000000,87.8000000,87.8000000,87.8000000,1
SPFB.BR-3.23,1,20230104,105200,87.8200000,87.8200000,87.8200000,87.8200000,1
SPFB.BR-3.23,1,20230104,105400,87.8200000,87.8300000,87.8200000,87.8200000,4
SPFB.BR-3.23,1,20230104,105500,87.8100000,87.8100000,87.8100000,87.8100000,1
SPFB.BR-3.23,1,20230104,105700,87.7700000,87.7700000,87.7400000,87.7400000,7
SPFB.BR-3.23,1,20230104,105800,87.7100000,87.7100000,87.7100000,87.7100000,5
SPFB.BR-3.23,1,20230104,105900,87.6900000,87.6900000,87.6700000,87.6700000,5
SPFB.BR-3.23,1,20230104,110000,87.6700000,87.6700000,87.5300000,87.5300000,17
SPFB.BR-3.23,1,20230104,110100,87.5100000,87.5100000,87.5000000,87.5000000,13
SPFB.BR-3.23,1,20230104,110200,87.5800000,87.6300000,87.5800000,87.6300000,6
SPFB.BR-3.23,1,20230104,110300,87.4700000,87.4700000,87.3700000,87.3700000,9
SPFB.BR-3.23,1,20230104,110400,87.3200000,87.3500000,87.3000000,87.3000000,6
SPFB.BR-3.23,1,20230104,110500,87.3000000,87.3000000,87.2900000,87.2900000,2
SPFB.BR-3.23,1,20230104,110600,87.2600000,87.2600000,87.1800000,87.2400000,8
SPFB.BR-3.23,1,20230104,110700,87.1900000,87.1900000,87.1700000,87.1700000,8
SPFB.BR-3.23,1,20230104,110800,87.1700000,87.1900000,87.1400000,87.1400000,25
SPFB.BR-3.23,1,20230104,110900,87.1400000,87.1400000,87.1400000,87.1400000,4
SPFB.BR-3.23,1,20230104,111000,87.1900000,87.2200000,87.1900000,87.2200000,12
SPFB.BR-3.23,1,20230104,111100,87.2700000,87.2700000,87.2100000,87.2100000,3
SPFB.BR-3.23,1,20230104,111200,87.2400000,87.2400000,87.2400000,87.2400000,2
SPFB.BR-3.23,1,20230104,111300,87.1500000,87.1500000,87.1500000,87.1500000,1
SPFB.BR-3.23,1,20230104,111400,87.1400000,87.1400000,87.1400000,87.1400000,1
SPFB.BR-3.23,1,20230104,111600,87.1100000,87.1400000,87.1000000,87.1400000,9
SPFB.BR-3.23,1,20230104,111700,87.1000000,87.1000000,87.1000000,87.1000000,2
SPFB.BR-3.23,1,20230104,111800,87.1000000,87.1000000,87.1000000,87.1000000,3
SPFB.BR-3.23,1,20230104,111900,87.1700000,87.1700000,87.1700000,87.1700000,1
SPFB.BR-3.23,1,20230104,112100,87.1300000,87.1300000,87.1000000,87.1000000,2
SPFB.BR-3.23,1,20230104,112200,87.2800000,87.2800000,87.2800000,87.2800000,1
SPFB.BR-3.23,1,20230104,112300,87.2900000,87.3100000,87.2800000,87.2900000,9
SPFB.BR-3.23,1,20230104,112400,87.2500000,87.3000000,87.2000000,87.2000000,6
SPFB.BR-3.23,1,20230104,112500,87.2000000,87.3100000,87.2000000,87.3100000,7
SPFB.BR-3.23,1,20230104,112600,87.3500000,87.3500000,87.3000000,87.3000000,4
SPFB.BR-3.23,1,20230104,112900,87.3500000,87.3500000,87.3000000,87.3000000,7
SPFB.BR-3.23,1,20230104,113000,87.3100000,87.3100000,87.2600000,87.2600000,5
SPFB.BR-3.23,1,20230104,113100,87.2600000,87.2600000,87.2600000,87.2600000,1
SPFB.BR-3.23,1,20230104,113200,87.2500000,87.3000000,87.2500000,87.3000000,4
SPFB.BR-3.23,1,20230104,113300,87.2900000,87.3100000,87.2900000,87.3100000,2
SPFB.BR-3.23,1,20230104,113400,87.2900000,87.2900000,87.2900000,87.2900000,1
SPFB.BR-3.23,1,20230104,113700,87.3400000,87.3400000,87.3400000,87.3400000,1
SPFB.BR-3.23,1,20230104,113800,87.3700000,87.4200000,87.3700000,87.4200000,2
SPFB.BR-3.23,1,20230104,113900,87.4200000,87.4800000,87.4200000,87.4800000,5
SPFB.BR-3.23,1,20230104,114100,87.4400000,87.4400000,87.4400000,87.4400000,4
SPFB.BR-3.23,1,20230104,114400,87.5600000,87.6100000,87.5600000,87.6100000,4
SPFB.BR-3.23,1,20230104,114700,87.4700000,87.4700000,87.4700000,87.4700000,2
SPFB.BR-3.23,1,20230104,114900,87.3200000,87.3200000,87.3200000,87.3200000,1
SPFB.BR-3.23,1,20230104,115200,87.3000000,87.3000000,87.3000000,87.3000000,1
SPFB.BR-3.23,1,20230104,115500,87.3500000,87.3500000,87.3500000,87.3500000,1
SPFB.BR-3.23,1,20230104,115900,87.3500000,87.3500000,87.3500000,87.3500000,6
SPFB.BR-3.23,1,20230104,120000,87.3500000,87.3500000,87.1400000,87.1400000,23
SPFB.BR-3.23,1,20230104,120100,87.1300000,87.1300000,87.1300000,87.1300000,3
SPFB.BR-3.23,1,20230104,120500,87.2700000,87.2700000,87.1900000,87.1900000,2
SPFB.BR-3.23,1,20230104,120600,87.2000000,87.2000000,87.2000000,87.2000000,1
SPFB.BR-3.23,1,20230104,120700,87.1500000,87.1500000,87.1500000,87.1500000,1
SPFB.BR-3.23,1,20230104,120800,87.1800000,87.1800000,87.1800000,87.1800000,3
SPFB.BR-3.23,1,20230104,120900,87.0800000,87.1500000,87.0800000,87.1500000,8
SPFB.BR-3.23,1,20230104,121100,87.1500000,87.1500000,87.1500000,87.1500000,5
SPFB.BR-3.23,1,20230104,121200,87.1400000,87.1400000,87.1400000,87.1400000,4
SPFB.BR-3.23,1,20230104,121500,87.0900000,87.0900000,87.0900000,87.0900000,1
SPFB.BR-3.23,1,20230104,121600,87.0700000,87.1200000,87.0600000,87.1200000,9
SPFB.BR-3.23,1,20230104,121800,87.1800000,87.1800000,87.1400000,87.1400000,4
SPFB.BR-3.23,1,20230104,122200,87.2700000,87.2700000,87.2700000,87.2700000,3
SPFB.BR-3.23,1,20230104,122300,87.2800000,87.2800000,87.2800000,87.2800000,1
SPFB.BR-3.23,1,20230104,122400,87.3100000,87.3100000,87.3100000,87.3100000,2
SPFB.BR-3.23,1,20230104,122500,87.2500000,87.2500000,87.2500000,87.2500000,1
SPFB.BR-3.23,1,20230104,122700,87.2000000,87.2100000,87.2000000,87.2100000,9
SPFB.BR-3.23,1,20230104,122900,87.2900000,87.3000000,87.2900000,87.3000000,3
SPFB.BR-3.23,1,20230104,123200,87.3200000,87.3200000,87.3200000,87.3200000,1
SPFB.BR-3.23,1,20230104,123300,87.3000000,87.3000000,87.3000000,87.3000000,5
SPFB.BR-3.23,1,20230104,123700,87.3100000,87.3100000,87.3000000,87.3000000,2
SPFB.BR-3.23,1,20230104,123900,87.2700000,87.2700000,87.2700000,87.2700000,1
SPFB.BR-3.23,1,20230104,124000,87.2800000,87.2800000,87.2800000,87.2800000,2
SPFB.BR-3.23,1,20230104,124100,87.2800000,87.2800000,87.2800000,87.2800000,3
SPFB.BR-3.23,1,20230104,124200,87.2500000,87.2500000,87.2500000,87.2500000,3
SPFB.BR-3.23,1,20230104,124300,87.2500000,87.2500000,87.2500000,87.2500000,1
SPFB.BR-3.23,1,20230104,124400,87.2000000,87.2000000,87.2000000,87.2000000,1
SPFB.BR-3.23,1,20230104,124700,87.2000000,87.2000000,87.1400000,87.1400000,5
SPFB.BR-3.23,1,20230104,124800,87.1000000,87.1000000,87.1000000,87.1000000,3
SPFB.BR-3.23,1,20230104,124900,87.1900000,87.2200000,87.1900000,87.2200000,12
SPFB.BR-3.23,1,20230104,125100,87.2700000,87.2700000,87.2700000,87.2700000,2
SPFB.BR-3.23,1,20230104,125300,87.2700000,87.2700000,87.2700000,87.2700000,1
SPFB.BR-3.23,1,20230104,125400,87.2500000,87.2500000,87.2500000,87.2500000,1
SPFB.BR-3.23,1,20230104,125500,87.2500000,87.2500000,87.2500000,87.2500000,3
SPFB.BR-3.23,1,20230104,130200,87.2400000,87.2400000,87.2400000,87.2400000,12
SPFB.BR-3.23,1,20230104,130800,87.3000000,87.3400000,87.3000000,87.3400000,5
SPFB.BR-3.23,1,20230104,131500,87.2300000,87.2300000,87.2300000,87.2300000,1
SPFB.BR-3.23,1,20230104,132100,87.2000000,87.2000000,87.1800000,87.1800000,9
SPFB.BR-3.23,1,20230104,132200,87.1800000,87.1800000,87.1800000,87.1800000,5
SPFB.BR-3.23,1,20230104,132400,87.1900000,87.1900000,87.1900000,87.1900000,1
SPFB.BR-3.23,1,20230104,132900,87.1500000,87.1500000,87.1500000,87.1500000,4
SPFB.BR-3.23,1,20230104,133000,87.1700000,87.1700000,87.1700000,87.1700000,2
SPFB.BR-3.23,1,20230104,133100,87.1600000,87.1600000,87.1600000,87.1600000,1
SPFB.BR-3.23,1,20230104,133400,87.1500000,87.1500000,87.1500000,87.1500000,1
SPFB.BR-3.23,1,20230104,133800,87.1500000,87.1500000,87.1500000,87.1500000,1
SPFB.BR-3.23,1,20230104,134000,87.1500000,87.1500000,87.0900000,87.0900000,13
SPFB.BR-3.23,1,20230104,134100,87.0600000,87.0600000,87.0400000,87.0400000,5
SPFB.BR-3.23,1,20230104,134200,87.0500000,87.0500000,87.0500000,87.0500000,1
SPFB.BR-3.23,1,20230104,134300,87.0500000,87.0500000,87.0200000,87.0200000,4
SPFB.BR-3.23,1,20230104,134400,87.0900000,87.0900000,87.0600000,87.0600000,2
SPFB.BR-3.23,1,20230104,134500,87.0600000,87.0800000,87.0600000,87.0600000,4
SPFB.BR-3.23,1,20230104,134600,87.0100000,87.0100000,86.9200000,86.9200000,24
SPFB.BR-3.23,1,20230104,134700,87.0000000,87.0000000,87.0000000,87.0000000,2
SPFB.BR-3.23,1,20230104,134800,87.0400000,87.0700000,87.0400000,87.0700000,2
SPFB.BR-3.23,1,20230104,134900,87.0000000,87.0000000,87.0000000,87.0000000,1
SPFB.BR-3.23,1,20230104,135000,86.8800000,86.8800000,86.8400000,86.8400000,9
SPFB.BR-3.23,1,20230104,135100,86.8800000,86.8800000,86.8300000,86.8600000,5
SPFB.BR-3.23,1,20230104,135300,86.9000000,86.9200000,86.9000000,86.9200000,5
SPFB.BR-3.23,1,20230104,135600,86.8600000,86.8600000,86.8500000,86.8500000,2
SPFB.BR-3.23,1,20230104,135900,86.9200000,86.9200000,86.9200000,86.9200000,1
SPFB.BR-3.23,1,20230104,140500,87.0000000,87.0500000,87.0000000,87.0500000,2
SPFB.BR-3.23,1,20230104,140700,86.8500000,86.8500000,86.8000000,86.8000000,4
SPFB.BR-3.23,1,20230104,140800,86.7400000,86.7400000,86.7400000,86.7400000,1
SPFB.BR-3.23,1,20230104,140900,86.7100000,86.7100000,86.6000000,86.6300000,12
SPFB.BR-3.23,1,20230104,141000,86.6300000,86.6300000,86.6000000,86.6000000,4
SPFB.BR-3.23,1,20230104,141100,86.6200000,86.6600000,86.6200000,86.6600000,4
SPFB.BR-3.23,1,20230104,141200,86.6400000,86.7200000,86.6400000,86.7200000,2
SPFB.BR-3.23,1,20230104,141300,86.6700000,86.6700000,86.6700000,86.6700000,1
SPFB.BR-3.23,1,20230104,141400,86.7200000,86.7200000,86.7200000,86.7200000,3
SPFB.BR-3.23,1,20230104,141500,86.7400000,86.7800000,86.7400000,86.7800000,4
SPFB.BR-3.23,1,20230104,141600,86.7700000,86.7900000,86.7700000,86.7900000,6
SPFB.BR-3.23,1,20230104,141700,86.7800000,86.7800000,86.7800000,86.7800000,1
SPFB.BR-3.23,1,20230104,142000,86.8200000,86.8200000,86.8200000,86.8200000,1
SPFB.BR-3.23,1,20230104,142100,86.8300000,86.8300000,86.8300000,86.8300000,1
SPFB.BR-3.23,1,20230104,142200,86.8200000,86.8200000,86.8200000,86.8200000,9
SPFB.BR-3.23,1,20230104,142700,86.8200000,86.8200000,86.8200000,86.8200000,14
SPFB.BR-3.23,1,20230104,142800,86.8200000,86.8300000,86.8200000,86.8300000,8
SPFB.BR-3.23,1,20230104,142900,86.8300000,86.8300000,86.8300000,86.8300000,4
SPFB.BR-3.23,1,20230104,143100,86.8200000,86.8200000,86.6200000,86.7400000,52
SPFB.BR-3.23,1,20230104,143200,86.7500000,86.7500000,86.7500000,86.7500000,2
SPFB.BR-3.23,1,20230104,143900,86.6200000,86.6200000,86.5900000,86.5900000,10
SPFB.BR-3.23,1,20230104,144100,86.6700000,86.6900000,86.6700000,86.6900000,8
SPFB.BR-3.23,1,20230104,144300,86.7100000,86.7100000,86.7100000,86.7100000,1
SPFB.BR-3.23,1,20230104,144400,86.7200000,86.7200000,86.7200000,86.7200000,1
SPFB.BR-3.23,1,20230104,144600,86.7600000,86.7600000,86.7600000,86.7600000,2
SPFB.BR-3.23,1,20230104,144700,86.7100000,86.7100000,86.7100000,86.7100000,1
SPFB.BR-3.23,1,20230104,145200,86.7400000,86.7400000,86.7200000,86.7400000,5
SPFB.BR-3.23,1,20230104,145300,86.7900000,86.7900000,86.7900000,86.7900000,1
SPFB.BR-3.23,1,20230104,145400,86.7900000,86.7900000,86.7900000,86.7900000,2
